+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-05 00:04:22,346 [1995.1911125183105] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:22,346 [1995.1911125183105] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:22,346 [1995.1911125183105] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:22,475 [1995.320086479187] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:22,708 [1995.5534358024597] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:22,708 [1995.5534358024597] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:22,924 [1995.7697327136993] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:23,477 [1996.3223910331726] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:23,477 [1996.3223910331726] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:23,504 [1996.3490126132965] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:23,612 [1996.4572653770447] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:23,613 [1996.458266735077] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:23,613 [1996.458266735077] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:23,650 [1996.4951632022858] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:23,748 [1996.5932641029358] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:23,927 [1996.7725961208344] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:23,927 [1996.7725961208344] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:24,176 [1997.0211198329926] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 00:04:24,176 [1997.0211198329926] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 00:04:24,182 [1997.0275270938873] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:24,192 [1997.037043094635] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:24,750 [1997.5950291156769] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:24,750 [1997.5950291156769] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:24,772 [1997.6176872253418] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 00:04:24,784 [1997.629032611847] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 00:04:24,918 [1997.7633888721466] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:24,918 [1997.7633888721466] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:24,918 [1997.7633888721466] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:25,045 [1997.890694141388] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:25,160 [1998.0052871704102] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 00:04:25,190 [1998.0353407859802] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:25,207 [1998.05251455307] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:25,208 [1998.0535428524017] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:25,327 [1998.1732046604156] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:25,456 [1998.30153465271] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:26,049 [1998.8940742015839] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:26,049 [1998.8940742015839] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:26,191 [1999.0363018512726] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:26,200 [1999.045254945755] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:26,200 [1999.045254945755] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:26,335 [1999.180389881134] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:26,459 [1999.304646730423] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:26,459 [1999.304646730423] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:26,654 [1999.4997050762177] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:27,336 [2000.1819565296173] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:27,336 [2000.1819565296173] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:27,473 [2000.318383693695] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:27,473 [2000.318383693695] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:27,473 [2000.318383693695] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:27,634 [2000.479106426239] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:27,665 [2000.5108749866486] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:27,665 [2000.5108749866486] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:27,897 [2000.7426419258118] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:28,637 [2001.4820003509521] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:28,637 [2001.4820003509521] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:28,655 [2001.500432252884] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:28,751 [2001.5959746837616] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:28,751 [2001.5959746837616] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:28,751 [2001.5959746837616] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:28,771 [2001.6165699958801] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:28,868 [2001.7137744426727] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:28,901 [2001.7462725639343] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:28,901 [2001.7462725639343] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:29,103 [2001.9486010074615] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:29,872 [2002.7170269489288] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:29,872 [2002.7170269489288] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:30,015 [2002.860083580017] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:30,015 [2002.860083580017] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:30,015 [2002.860083580017] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:30,109 [2002.954175710678] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:30,111 [2002.956238746643] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:30,144 [2002.9898669719696] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:30,335 [2003.1805663108826] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-05 00:04:30,335 [2003.1805663108826] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-05 00:04:30,336 [2003.1814272403717] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:30,336 [2003.1814272403717] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:30,770 [2003.6156940460205] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-05 00:04:30,770 [2003.6156940460205] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-05 00:04:31,147 [2003.992371082306] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:31,147 [2003.992371082306] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:31,190 [2004.035444021225] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-05 00:04:31,223 [2004.0683135986328] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:31,342 [2004.187510728836] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:31,342 [2004.187510728836] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:31,342 [2004.187510728836] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:31,349 [2004.1941447257996] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:31,349 [2004.1941447257996] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:31,391 [2004.2362291812897] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:31,461 [2004.3068406581879] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:31,562 [2004.4077348709106] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:32,463 [2005.3084502220154] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:32,463 [2005.3084502220154] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:32,568 [2005.4134485721588] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:32,570 [2005.4154658317566] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:32,592 [2005.4372417926788] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:32,592 [2005.4372417926788] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:32,592 [2005.4372417926788] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:32,724 [2005.569165945053] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:32,832 [2005.677292585373] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-05 00:04:33,734 [2006.5792155265808] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:33,734 [2006.5792155265808] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:33,773 [2006.6182794570923] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:33,835 [2006.6805143356323] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-05 00:04:33,836 [2006.6817297935486] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-05 00:04:33,856 [2006.701728105545] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-05 00:04:33,869 [2006.7140853404999] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-05 00:04:33,869 [2006.7140853404999] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-05 00:04:33,893 [2006.7387499809265] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
