+2025-09-04 23:31:07,157 [0.0021719932556152344] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-09-04 23:57:01,108 [1553.9539272785187] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:01,124 [1553.9694817066193] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:01,124 [1553.9694817066193] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:01,744 [1554.589873790741] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:02,141 [1554.986100435257] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:02,141 [1554.986100435257] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:02,141 [1554.986100435257] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:02,823 [1555.668617963791] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:03,303 [1556.1485073566437] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:03,835 [1556.6809315681458] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:04,308 [1557.152976512909] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:04,308 [1557.152976512909] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:04,584 [1557.429215669632] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:04,584 [1557.429215669632] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:04,584 [1557.429215669632] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:04,840 [1557.6851518154144] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:04,840 [1557.6851518154144] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:05,010 [1557.8554451465607] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-04 23:57:05,010 [1557.8554451465607] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-04 23:57:05,010 [1557.8554451465607] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:05,265 [1558.1106808185577] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:06,282 [1559.1269707679749] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:06,282 [1559.1269707679749] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:06,755 [1559.6004676818848] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:06,993 [1559.837988615036] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-04 23:57:06,993 [1559.837988615036] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-04 23:57:07,357 [1560.202068567276] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:07,357 [1560.202068567276] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:07,357 [1560.202068567276] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:07,772 [1560.617841243744] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:07,772 [1560.617841243744] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:07,784 [1560.6289958953857] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-04 23:57:07,784 [1560.6289958953857] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:07,799 [1560.6446719169617] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:07,833 [1560.6784567832947] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:07,932 [1560.7786257266998] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:07,955 [1560.8000264167786] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:08,123 [1560.968107700348] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:08,787 [1561.6324348449707] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:08,787 [1561.6324348449707] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:09,136 [1561.981422662735] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:09,136 [1561.981422662735] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:09,208 [1562.0536291599274] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:09,217 [1562.0628497600555] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:09,217 [1562.0628497600555] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:09,858 [1562.703292608261] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:10,762 [1563.607246875763] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:10,870 [1563.715262889862] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:10,870 [1563.715262889862] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:11,775 [1564.6205105781555] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:11,775 [1564.6205105781555] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:11,949 [1564.794457435608] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:11,965 [1564.8103995323181] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:11,965 [1564.8103995323181] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:12,936 [1565.7810049057007] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-04 23:57:12,936 [1565.7810049057007] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-04 23:57:12,936 [1565.7810049057007] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:12,957 [1565.802887916565] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:13,190 [1566.0358457565308] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:13,872 [1566.7172949314117] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:14,134 [1566.979862689972] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:14,195 [1567.0409243106842] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:14,195 [1567.0409243106842] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:15,136 [1567.9816446304321] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:15,136 [1567.9816446304321] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:15,265 [1568.1105234622955] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:15,265 [1568.1105234622955] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:15,265 [1568.1105234622955] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:15,363 [1568.2080850601196] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-09-04 23:57:15,363 [1568.2080850601196] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-09-04 23:57:16,518 [1569.3630557060242] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:16,868 [1569.713148355484] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-09-04 23:57:16,884 [1569.7290477752686] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:17,535 [1570.3804047107697] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:17,535 [1570.3804047107697] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:17,989 [1570.8341374397278] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:18,319 [1571.1644530296326] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:18,572 [1571.4173102378845] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:18,572 [1571.4173102378845] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:18,572 [1571.4173102378845] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:18,879 [1571.7240993976593] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:19,315 [1572.1599764823914] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:19,332 [1572.1774396896362] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:19,332 [1572.1774396896362] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:19,332 [1572.1774396896362] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:19,658 [1572.5035889148712] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:20,317 [1573.162246465683] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:20,317 [1573.162246465683] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:20,673 [1573.5186309814453] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:20,675 [1573.520140171051] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:21,389 [1574.2347795963287] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:21,389 [1574.2347795963287] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:21,389 [1574.2347795963287] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:22,424 [1575.2697989940643] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:23,021 [1575.8662197589874] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-09-04 23:57:23,021 [1575.8662197589874] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-09-04 23:57:23,025 [1575.870199918747] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:23,429 [1576.2741589546204] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:23,429 [1576.2741589546204] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:23,638 [1576.4834706783295] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-09-04 23:57:24,338 [1577.1833670139313] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:24,545 [1577.3901648521423] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:24,545 [1577.3901648521423] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-09-04 23:57:24,545 [1577.3901648521423] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-09-04 23:57:24,652 [1577.4970302581787] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-09-04 23:57:24,652 [1577.4970302581787] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-09-04 23:57:25,593 [1578.4381787776947] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-09-04 23:57:25,871 [1578.7160620689392] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=93762709-28e7-48c6-a7bf-b41ee8927023&minutes=1440&maxCount=1 HTTP/1.1" 200 None
