+2025-10-29 16:25:41,527 [0.10568428039550781] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-10-29 16:27:32,844 [111.42289996147156] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:32,844 [111.42289996147156] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:32,956 [111.53520607948303] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:32,956 [111.53520607948303] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:32,956 [111.53520607948303] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:33,062 [111.64130282402039] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:33,448 [112.02652835845947] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:33,448 [112.02652835845947] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:33,635 [112.21340775489807] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:33,698 [112.27704119682312] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): raw.githubusercontent.com:443
+2025-10-29 16:27:33,772 [112.3509111404419] urllib3.connectionpool DEBUG: https://raw.githubusercontent.com:443 "GET /Github73840134/DeskScout-App-Updates/refs/heads/main/information.json HTTP/1.1" 200 347
+2025-10-29 16:27:34,070 [112.64898753166199] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:34,070 [112.64898753166199] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:34,175 [112.75602340698242] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:34,177 [112.75602340698242] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:34,177 [112.75602340698242] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:34,394 [112.97299790382385] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:34,647 [113.22539734840393] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:34,647 [113.22539734840393] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:34,867 [113.44553661346436] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:34,917 [113.49619317054749] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-29 16:27:34,917 [113.49619317054749] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-29 16:27:34,919 [113.49771404266357] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:35,399 [113.97735023498535] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:35,399 [113.97735023498535] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:35,469 [114.04761075973511] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-29 16:27:35,469 [114.04761075973511] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-29 16:27:35,502 [114.08118724822998] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:35,502 [114.08118724822998] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:35,502 [114.08118724822998] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:35,608 [114.18644952774048] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:35,871 [114.44938087463379] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:35,873 [114.45140171051025] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:35,998 [114.57716679573059] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:36,007 [114.58899712562561] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-29 16:27:36,032 [114.61057114601135] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:36,149 [114.72813630104065] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:36,616 [115.19531989097595] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:36,616 [115.19531989097595] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:36,715 [115.29412317276001] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:36,715 [115.29412317276001] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:36,717 [115.29587745666504] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:36,820 [115.39853286743164] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:37,015 [115.59428310394287] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:37,015 [115.59428310394287] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:37,239 [115.81821751594543] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:37,435 [116.01375770568848] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:37,547 [116.12624716758728] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:37,827 [116.40553784370422] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:37,827 [116.40553784370422] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:38,081 [116.66030669212341] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:38,085 [116.66411638259888] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:38,085 [116.66411638259888] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:38,194 [116.77245593070984] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:38,253 [116.83135485649109] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:38,255 [116.83336877822876] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:38,391 [116.96986699104309] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:39,196 [117.77490019798279] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:39,196 [117.77490019798279] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:39,395 [117.97350811958313] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:39,395 [117.97350811958313] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:39,404 [117.98315477371216] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:39,404 [117.98315477371216] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:39,404 [117.98315477371216] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:39,558 [118.13718819618225] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:39,720 [118.29833984375] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:40,561 [119.14007878303528] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:40,561 [119.14007878303528] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:40,589 [119.16769242286682] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): raw.githubusercontent.com:443
+2025-10-29 16:27:40,648 [119.22657918930054] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:40,648 [119.22657918930054] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:40,648 [119.22657918930054] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:40,664 [119.24243521690369] urllib3.connectionpool DEBUG: https://raw.githubusercontent.com:443 "GET /Github73840134/DeskScout-App-Updates/refs/heads/main/information.json HTTP/1.1" 200 347
+2025-10-29 16:27:40,724 [119.30236029624939] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:40,724 [119.30236029624939] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:40,760 [119.3391649723053] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:40,853 [119.43138909339905] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:41,155 [119.73357701301575] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-29 16:27:41,155 [119.73357701301575] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-29 16:27:41,155 [119.73357701301575] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:41,565 [120.14357209205627] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-29 16:27:41,567 [120.14537525177002] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-29 16:27:41,767 [120.34571075439453] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:41,769 [120.34772396087646] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:41,857 [120.43549633026123] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:41,857 [120.43549633026123] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:41,868 [120.44673275947571] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:41,868 [120.44673275947571] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:41,868 [120.44673275947571] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:41,972 [120.55121064186096] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:42,027 [120.60579752922058] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-29 16:27:42,033 [120.61160683631897] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:42,117 [120.69535255432129] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:42,180 [120.75851607322693] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:42,561 [121.14009690284729] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:42,793 [121.37162470817566] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:42,974 [121.55304980278015] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:42,974 [121.55304980278015] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:43,083 [121.66227602958679] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:43,083 [121.66227602958679] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:43,083 [121.66227602958679] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:43,118 [121.69715094566345] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-29 16:27:43,118 [121.69715094566345] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-29 16:27:43,186 [121.7652759552002] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=6f9ffcb0-70a8-4cd6-b632-ea6955d350cb&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-29 16:27:43,286 [121.86485266685486] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-29 16:27:44,191 [122.76968383789062] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-29 16:27:44,191 [122.76968383789062] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-29 16:27:44,291 [122.86942458152771] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
