+2025-10-06 20:50:24,967 [0.00402069091796875] urllib3.connectionpool DEBUG: Starting new HTTP connection (1): 127.0.0.1:49152
+2025-10-06 20:53:34,504 [189.54149866104126] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:34,618 [189.65577745437622] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:34,618 [189.65577745437622] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:34,618 [189.65577745437622] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:34,726 [189.76332926750183] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:34,746 [189.78372263908386] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:34,747 [189.7847661972046] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:34,935 [189.97294068336487] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:34,950 [189.98756384849548] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-06 20:53:34,951 [189.98888897895813] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-06 20:53:34,951 [189.98888897895813] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:35,453 [190.4907841682434] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-06 20:53:35,453 [190.4907841682434] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-06 20:53:35,727 [190.7647762298584] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:35,727 [190.7647762298584] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:35,822 [190.85993194580078] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:35,823 [190.86094760894775] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:35,823 [190.86094760894775] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:35,872 [190.9094181060791] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-06 20:53:35,875 [190.91293501853943] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:35,930 [190.9678452014923] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:35,939 [190.97598433494568] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:35,940 [190.97700333595276] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:35,983 [191.02090620994568] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:36,116 [191.15390968322754] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:36,867 [191.904394865036] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:36,932 [191.96946215629578] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:36,932 [191.96946215629578] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:36,982 [192.01936435699463] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:37,057 [192.09444165229797] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:37,057 [192.09444165229797] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:37,057 [192.09444165229797] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:37,118 [192.1555871963501] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:37,118 [192.1555871963501] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:37,187 [192.22494506835938] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:37,362 [192.3998212814331] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:38,191 [193.22806549072266] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:38,191 [193.22806549072266] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:38,292 [193.32906818389893] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:38,293 [193.33008217811584] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:38,293 [193.33008217811584] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:38,364 [193.40101981163025] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:38,364 [193.40101981163025] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:38,423 [193.46087098121643] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:38,556 [193.59326362609863] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:39,425 [194.46262192726135] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:39,425 [194.46262192726135] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:39,529 [194.5666422843933] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:39,529 [194.5666422843933] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:39,533 [194.5707437992096] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:39,564 [194.60118317604065] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:39,566 [194.6032063961029] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:39,680 [194.71710968017578] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:39,747 [194.78482055664062] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:40,681 [195.71862983703613] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:40,681 [195.71862983703613] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:40,753 [195.78998279571533] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:40,754 [195.79103231430054] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:40,801 [195.8387565612793] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:40,803 [195.83999609947205] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:40,803 [195.83999609947205] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:40,925 [195.9627447128296] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:40,957 [195.9949688911438] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:40,988 [196.02569365501404] notifier INFO: Requesting url General/AuthenticatePublisherAccount
+2025-10-06 20:53:40,990 [196.02712512016296] pydexcom DEBUG: Retrieve account ID from the authentication endpoint
+2025-10-06 20:53:40,990 [196.02712512016296] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:41,451 [196.4884774684906] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 200 38
+2025-10-06 20:53:41,452 [196.48947763442993] pydexcom DEBUG: Retrieve session ID from the login endpoint
+2025-10-06 20:53:41,849 [196.88609743118286] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/General/LoginPublisherAccountById HTTP/1.1" 200 38
+2025-10-06 20:53:41,854 [196.89193153381348] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:41,928 [196.966162443161] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:41,929 [196.966162443161] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:41,959 [196.9964234828949] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:41,959 [196.99693179130554] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:41,987 [197.02484226226807] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:42,027 [197.06455492973328] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:42,038 [197.07526969909668] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:42,038 [197.07526969909668] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:42,038 [197.07526969909668] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:42,154 [197.190984249115] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:42,154 [197.19139742851257] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:43,155 [198.19287300109863] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:43,155 [198.19287300109863] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:43,155 [198.19287300109863] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:43,157 [198.19425106048584] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:43,285 [198.32280135154724] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:43,285 [198.32280135154724] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:43,285 [198.32280135154724] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:43,377 [198.41481161117554] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:43,393 [198.43089270591736] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:44,385 [199.42207407951355] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:44,386 [199.4230842590332] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:44,395 [199.43275690078735] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:44,395 [199.43275690078735] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:44,516 [199.5538249015808] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:44,517 [199.5543351173401] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:44,517 [199.5543351173401] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:44,577 [199.61435985565186] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
+2025-10-06 20:53:44,624 [199.66128396987915] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:45,582 [200.6192409992218] status INFO: Requesting url: https://share2.dexcom.com/ShareWebServices/Services/General/AuthenticatePublisherAccount
+2025-10-06 20:53:45,583 [200.62079882621765] urllib3.connectionpool DEBUG: Starting new HTTPS connection (1): share2.dexcom.com:443
+2025-10-06 20:53:45,625 [200.66294121742249] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:45,625 [200.66294121742249] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:45,737 [200.77468729019165] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "POST /ShareWebServices/Services/Publisher/ReadPublisherLatestGlucoseValues?sessionId=44e04ff2-8dbc-4731-b619-98f41bf42804&minutes=1440&maxCount=1 HTTP/1.1" 200 None
+2025-10-06 20:53:45,737 [200.77468729019165] notifier INFO: Requesting url https://share2.dexcom.com/ShareWebServices/Services
+2025-10-06 20:53:45,737 [200.77468729019165] pydexcom DEBUG: Retrieve glucose readings from the glucose readings endpoint
+2025-10-06 20:53:45,770 [200.80794310569763] urllib3.connectionpool DEBUG: https://share2.dexcom.com:443 "GET /ShareWebServices/Services/General/AuthenticatePublisherAccount HTTP/1.1" 405 176
